referral_id,referrer_id,referee_id,referral_code,timestamp,referrer_device_id,referee_device_id,referrer_ip,referee_ip,ip_account_count,email_domain,referrer_account_age_days,referee_account_age_days,referrals_in_7d,referrals_in_1hr,min_gap_sec,referral_code_usage_7d,referrer_city,referee_city,geo_velocity_kmph,location_mismatch_flag,same_address_count,pan_hash,identity_risk_score,credit_age_months,device_similarity_score,card_activated,cash_advance_ratio,promo_active,promo_start_gap_min,referrer_dormancy_days,referral_cluster_id,referral_cluster_size,fraud_type,is_fraud
REF_008600,CUST_14508,CUST_74338,CODE_4508_350,2026-04-22 12:46:22,DEV_C0953AE8,DEV_4025FDAC,192.168.112.234,172.20.212.210,3,hotmail.com,27,29,2,0,26057,5,Pune,Bengaluru,23.14,False,2,50d2c729009abbc8,0.204,88,0.185,True,0.026,False,-1,5,CLUSTER_0003,4,REFERRAL_RING,1
REF_002168,CUST_13286,CUST_74585,CODE_3286_698,2025-12-01 11:11:36,DEV_8DAB65BC,DEV_BF29B3ED,192.168.37.73,192.168.153.234,2,outlook.com,1133,310,2,0,51917,3,Ahmedabad,Hyderabad,48.08,False,2,3f4f8a86aa26a4a8,0.22,20,0.054,True,0.06,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_005768,CUST_59729,CUST_62053,CODE_9729_925,2025-12-31 18:17:45,DEV_F4849984,DEV_51D658D2,192.168.185.40,172.26.146.204,1,yahoo.com,1846,188,3,0,73696,4,Bengaluru,Bengaluru,33.31,False,1,25dad809fc1577e3,0.001,91,0.462,True,0.046,False,-1,10,CLUSTER_0000,1,LEGITIMATE,0
REF_008127,CUST_58217,CUST_67679,CODE_8217_655,2025-08-30 19:06:43,DEV_420E29F0,DEV_8A7CB186,10.115.4.25,10.57.98.234,2,hotmail.com,331,236,2,0,20356,2,Mumbai,Bengaluru,20.2,False,2,999ba62a3db5b4e3,0.03,85,0.276,True,0.065,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_002998,CUST_16534,CUST_93227,CODE_6534_638,2026-01-23 23:06:26,DEV_4926557F,DEV_6A134C33,192.168.224.88,172.19.152.2,2,icloud.com,535,305,2,0,18799,4,Ahmedabad,Pune,19.73,False,1,4b1c279f6ff2c18d,0.169,45,0.313,True,0.071,False,-1,7,CLUSTER_0000,1,LEGITIMATE,0
REF_003188,CUST_31512,CUST_72277,CODE_1512_385,2026-01-30 13:03:49,DEV_B1903D10,DEV_CDA7BFFB,192.168.61.54,172.23.196.122,1,outlook.com,1586,40,0,0,68476,5,Delhi,Jaipur,9.51,False,2,8eedfedffd6797d0,0.2,29,0.187,True,0.145,False,-1,20,CLUSTER_0000,1,LEGITIMATE,0
REF_006940,CUST_29342,CUST_60920,CODE_9342_864,2026-03-24 02:33:33,DEV_058C7E76,DEV_0140F227,192.168.60.212,192.168.234.94,2,yahoo.com,1227,125,1,0,37302,1,Pune,Bengaluru,32.24,False,2,0f95eff77eee4331,0.26,26,0.336,True,0.093,False,-1,9,CLUSTER_0000,1,LEGITIMATE,0
REF_004964,CUST_20353,CUST_79026,CODE_0353_175,2026-01-22 18:53:13,DEV_FCA9D7D7,DEV_D1A55851,172.18.253.93,10.40.104.132,1,outlook.com,1320,46,3,0,60049,4,Ahmedabad,Pune,41.76,False,2,939129ceb2eb1536,0.07,63,0.152,True,0.032,False,-1,1,CLUSTER_0000,1,LEGITIMATE,0
REF_007121,CUST_13677,CUST_63031,CODE_3677_400,2025-11-29 08:33:03,DEV_2A954C49,DEV_047D28E7,10.71.26.222,10.196.27.18,2,icloud.com,1951,168,3,0,66154,3,Pune,Ahmedabad,12.55,False,1,6f2da94419c410d9,0.207,48,0.132,True,0.135,False,-1,22,CLUSTER_0000,1,LEGITIMATE,0
REF_000040,CUST_20016,CUST_95103,CODE_0016_742,2025-08-24 19:53:21,DEV_258BA725,DEV_4CD86BD2,192.168.242.1,192.168.160.220,2,gmail.com,569,90,3,0,38997,4,Bengaluru,Jaipur,41.74,False,1,b995448804fe22f5,0.119,42,0.276,True,0.07,False,-1,6,CLUSTER_0000,1,LEGITIMATE,0
REF_007538,CUST_55651,CUST_69023,CODE_5651_848,2026-03-30 13:18:23,DEV_ECD37D98,DEV_DF207E39,10.164.253.217,192.168.5.65,1,gmail.com,487,136,3,0,75926,3,Jaipur,Ahmedabad,52.41,False,2,be306be2b25f7e3b,0.275,95,0.48,True,0.135,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_009900,CUST_17100,CUST_71003,CODE_7100_791,2025-12-02 03:32:57,DEV_BB794977,DEV_EB73D045,10.56.30.23,192.168.57.205,2,protonmail.com,1460,56,3,0,39381,1,Chennai,Jaipur,47.18,False,2,219139def49ece17,0.678,99,0.438,True,0.003,False,-1,9,CLUSTER_0000,1,IDENTITY_DOC_REUSE,1
REF_009265,CUST_54250,CUST_89579,CODE_4250_982,2025-10-17 14:22:19,DEV_71D54020,DEV_B1CF7814,10.227.94.123,10.227.94.123,4,yahoo.com,495,2,0,0,37297,5,Chennai,Mumbai,48.72,False,1,1adb12ab44865088,0.197,13,0.479,True,0.131,False,-1,3,CLUSTER_0000,1,IP_REUSE,1
REF_003530,CUST_23576,CUST_91634,CODE_3576_700,2026-01-28 21:54:19,DEV_EE3CAF5E,DEV_BA92BD0B,172.17.228.168,192.168.245.249,2,hotmail.com,1343,176,2,0,54926,4,Chennai,Hyderabad,3.1,False,2,5b6daa62ad7664fb,0.009,69,0.226,True,0.122,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_009999,CUST_11891,CUST_72940,CODE_1891_745,2026-01-15 05:38:01,DEV_5A9B3BA6,DEV_B62B5325,10.216.180.217,10.77.49.65,2,gmail.com,854,259,17,1,19296,58,Surat,Hyderabad,29.18,True,2,16139e075a367d8c,0.234,84,0.349,True,0.187,True,75,64,CLUSTER_0000,1,REFERRAL_CODE_FARMING,1
REF_004538,CUST_53531,CUST_79730,CODE_3531_438,2026-02-14 15:40:38,DEV_61FE6242,DEV_20CA6CE3,10.50.206.190,172.26.252.73,2,hotmail.com,375,50,3,0,85441,5,Surat,Chennai,30.97,False,2,e3f579028b996557,0.263,27,0.137,True,0.046,False,-1,21,CLUSTER_0000,1,LEGITIMATE,0
REF_006605,CUST_48175,CUST_83822,CODE_8175_665,2026-03-15 12:44:52,DEV_1AD23E34,DEV_D4993C75,172.19.96.147,192.168.151.154,2,gmail.com,1567,281,2,0,26829,3,Bengaluru,Surat,57.11,False,2,d298fccb17c7d1cb,0.247,41,0.085,True,0.051,False,-1,15,CLUSTER_0000,1,LEGITIMATE,0
REF_002949,CUST_29390,CUST_95217,CODE_9390_816,2026-03-15 16:11:09,DEV_61FDF27D,DEV_08C1A77E,192.168.232.54,172.16.156.240,1,outlook.com,193,100,0,0,53120,4,Hyderabad,Jaipur,55.77,False,1,46bf1a14707465b3,0.081,79,0.152,True,0.107,False,-1,20,CLUSTER_0000,1,LEGITIMATE,0
REF_007970,CUST_52954,CUST_72659,CODE_2954_611,2025-09-25 07:15:58,DEV_249B7D87,DEV_332DA9A6,192.168.65.188,172.22.36.217,2,icloud.com,442,237,1,0,20858,5,Kolkata,Pune,1.97,False,1,3d5a937ba7f06f05,0.216,30,0.249,True,0.076,False,-1,6,CLUSTER_0000,1,LEGITIMATE,0
REF_006444,CUST_40490,CUST_99299,CODE_0490_394,2026-02-25 21:15:04,DEV_1F5BC27B,DEV_EFCB084C,172.24.200.77,172.17.213.210,1,rediffmail.com,1190,67,0,0,47279,4,Jaipur,Ahmedabad,54.42,False,1,07f46a39506b8be0,0.258,45,0.212,True,0.121,False,-1,15,CLUSTER_0000,1,LEGITIMATE,0
REF_003818,CUST_52054,CUST_75425,CODE_2054_754,2025-07-31 16:20:55,DEV_7BFFA227,DEV_FC3BE40A,10.169.28.62,10.73.162.211,2,outlook.com,1052,307,3,0,70145,4,Surat,Delhi,57.22,False,2,f66ea89b840d16c4,0.147,41,0.063,True,0.025,False,-1,2,CLUSTER_0000,1,LEGITIMATE,0
REF_009207,CUST_44581,CUST_70619,CODE_4581_993,2026-02-28 09:55:26,DEV_7580D132,DEV_7591F674,172.25.174.56,10.254.185.96,2,yopmail.com,1211,10,2,0,33464,4,Surat,Jaipur,22.32,False,1,224f79fcdb4da5b5,0.527,96,0.413,True,0.014,False,-1,3,CLUSTER_0000,1,DISPOSABLE_EMAIL,1
REF_001878,CUST_46960,CUST_91418,CODE_6960_323,2026-03-30 09:00:45,DEV_778B17AC,DEV_2C41E98B,192.168.195.21,10.138.25.141,2,yahoo.com,1435,195,0,0,41504,5,Ahmedabad,Bengaluru,49.87,False,1,7688780035c94d74,0.275,61,0.445,True,0.007,False,-1,13,CLUSTER_0000,1,LEGITIMATE,0
REF_004451,CUST_50804,CUST_81920,CODE_0804_874,2025-08-04 22:44:32,DEV_29555BEB,DEV_18F4D17E,172.26.50.170,10.112.169.228,1,hotmail.com,1659,253,0,0,74920,5,Ahmedabad,Ahmedabad,29.51,False,1,9847e6af6095ebf4,0.047,79,0.394,True,0.053,False,-1,25,CLUSTER_0000,1,LEGITIMATE,0
REF_003899,CUST_11897,CUST_70404,CODE_1897_147,2026-01-25 14:03:59,DEV_25DBB085,DEV_EB294B9E,192.168.185.21,192.168.140.211,1,icloud.com,1441,260,2,0,9391,3,Pune,Jaipur,7.24,False,2,0d52f4f89d5b10d2,0.031,93,0.062,True,0.06,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_001189,CUST_46524,CUST_72165,CODE_6524_474,2025-12-19 09:04:35,DEV_6FE66DD8,DEV_4455DBE2,192.168.242.142,10.55.220.146,2,icloud.com,1003,50,0,0,71564,3,Delhi,Bengaluru,2.59,False,2,822c0345b216b225,0.045,89,0.041,True,0.069,False,-1,0,CLUSTER_0000,1,LEGITIMATE,0
REF_009521,CUST_55857,CUST_85651,CODE_5857_512,2025-04-28 02:02:03,DEV_BD5EA3E1,DEV_588D795D,192.168.200.174,10.142.24.193,1,outlook.com,928,22,0,1,14082,5,Hyderabad,Jaipur,33.88,False,1,6e56e3adb4cfca3b,0.856,121,0.56,True,0.012,False,-1,0,CLUSTER_0000,1,SYNTHETIC_IDENTITY,1
REF_002169,CUST_49735,CUST_65054,CODE_9735_710,2026-03-15 07:24:19,DEV_BFCB3762,DEV_C6E45EFD,10.205.7.194,172.17.174.15,2,gmail.com,1295,110,3,0,19773,3,Surat,Jaipur,51.95,False,2,e7a6593f69dbd3db,0.225,72,0.114,True,0.138,False,-1,15,CLUSTER_0000,1,LEGITIMATE,0
REF_005466,CUST_31684,CUST_82049,CODE_1684_655,2026-04-22 08:56:22,DEV_A57645B4,DEV_EE764459,10.120.51.206,10.119.217.32,1,yahoo.com,1881,195,2,0,9940,1,Ahmedabad,Surat,15.31,False,2,2799aa1035f88997,0.296,25,0.085,True,0.001,False,-1,15,CLUSTER_0000,1,LEGITIMATE,0
REF_008048,CUST_58909,CUST_82748,CODE_8909_239,2025-07-03 19:24:14,DEV_BF1050CB,DEV_2B64A3E9,192.168.89.165,10.35.40.120,1,outlook.com,1209,72,0,0,70664,2,Delhi,Ahmedabad,35.1,False,1,fc0a53c1b3a07483,0.041,33,0.164,True,0.099,False,-1,10,CLUSTER_0000,1,LEGITIMATE,0
REF_009822,CUST_21909,CUST_86482,CODE_1909_151,2025-11-20 07:12:31,DEV_A1048D8A,DEV_513EC141,10.180.99.105,192.168.241.111,2,yahoo.com,1297,5,2,1,53116,3,Hyderabad,Ahmedabad,5.64,False,7,f0d3f5abb847bf8a,0.438,70,0.295,True,0.065,False,-1,2,CLUSTER_0000,1,ADDRESS_COLLISION,1
REF_004834,CUST_25719,CUST_67504,CODE_5719_277,2025-12-22 20:14:00,DEV_23B966EF,DEV_F411E9F8,192.168.225.40,192.168.115.40,2,hotmail.com,1384,171,0,0,7691,3,Jaipur,Mumbai,6.38,False,2,ca1fa2ae6ef9e4c2,0.08,40,0.252,True,0.001,False,-1,20,CLUSTER_0000,1,LEGITIMATE,0
REF_002456,CUST_58804,CUST_96729,CODE_8804_584,2025-11-05 13:40:56,DEV_55822EFB,DEV_9CED2BE5,172.29.162.190,192.168.69.116,1,outlook.com,358,164,1,0,33694,3,Kolkata,Hyderabad,20.42,False,1,ab413d872d25c509,0.146,90,0.337,True,0.006,False,-1,0,CLUSTER_0000,1,LEGITIMATE,0
REF_004824,CUST_20996,CUST_74558,CODE_0996_720,2025-12-08 05:50:05,DEV_BCB0F39C,DEV_D009F34B,192.168.167.240,172.16.200.65,2,outlook.com,738,272,1,0,14755,5,Surat,Bengaluru,29.87,False,1,facd5c735a9f8f7b,0.048,47,0.426,True,0.037,False,-1,16,CLUSTER_0000,1,LEGITIMATE,0
REF_008823,CUST_24507,CUST_74575,CODE_4507_763,2026-04-22 12:49:41,DEV_4F9AD6D5,DEV_8EBE4EAD,192.168.194.168,172.30.28.139,2,rediffmail.com,58,13,5,1,77911,2,Delhi,Jaipur,46.87,False,1,23f409e7ffa73cc8,0.252,114,0.403,True,0.165,False,-1,26,CLUSTER_0041,7,REFERRAL_RING,1
REF_008819,CUST_24725,CUST_79938,CODE_4725_961,2026-04-22 12:49:20,DEV_11F1F481,DEV_B7629D21,192.168.73.130,192.168.220.119,3,icloud.com,11,45,5,0,20138,1,Delhi,Chennai,27.21,False,2,63496c7b731f28e8,0.281,49,0.304,True,0.117,False,-1,8,CLUSTER_0041,7,REFERRAL_RING,1
REF_003661,CUST_14903,CUST_97311,CODE_4903_580,2026-04-09 09:25:51,DEV_243A9C9E,DEV_49FE1229,172.18.117.216,172.16.201.108,2,hotmail.com,1373,364,2,0,77984,4,Hyderabad,Mumbai,2.02,False,2,6a2a0dc8d4507790,0.238,87,0.053,True,0.036,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_001600,CUST_32646,CUST_85252,CODE_2646_701,2026-04-06 08:03:05,DEV_2A26954B,DEV_77EFF9DE,10.78.242.141,10.88.188.128,2,gmail.com,363,191,1,0,46582,3,Hyderabad,Surat,0.87,False,2,334d9330a86f2ba1,0.268,27,0.464,True,0.077,False,-1,6,CLUSTER_0000,1,LEGITIMATE,0
REF_000374,CUST_45269,CUST_64159,CODE_5269_893,2026-01-18 10:08:37,DEV_EFDD2221,DEV_A83BAB4F,10.8.20.117,172.19.111.51,2,rediffmail.com,207,48,0,0,76216,1,Ahmedabad,Chennai,6.15,False,2,d798d1aec7048644,0.237,17,0.078,True,0.035,False,-1,7,CLUSTER_0000,1,LEGITIMATE,0
REF_000656,CUST_25719,CUST_86168,CODE_5719_277,2025-07-16 15:23:43,DEV_23B966EF,DEV_BD0171D1,192.168.225.40,192.168.137.1,2,rediffmail.com,1462,64,2,0,18534,3,Jaipur,Hyderabad,25.69,False,2,9e14398f89d2c557,0.022,84,0.383,True,0.064,False,-1,29,CLUSTER_0000,1,LEGITIMATE,0
REF_001156,CUST_46629,CUST_64712,CODE_6629_709,2025-05-21 10:39:10,DEV_39A536CF,DEV_DBE1096F,192.168.69.228,10.171.112.70,2,protonmail.com,1817,182,1,0,63869,4,Pune,Delhi,47.2,False,1,9029e97acfea3aea,0.058,89,0.303,True,0.017,False,-1,17,CLUSTER_0000,1,LEGITIMATE,0
REF_006561,CUST_30365,CUST_60323,CODE_0365_664,2026-04-20 13:58:38,DEV_9E491E80,DEV_CEA6D439,172.30.160.172,192.168.220.162,1,gmail.com,555,128,2,0,23266,1,Mumbai,Bengaluru,43.27,False,2,be105bf004caf51f,0.238,35,0.427,True,0.134,False,-1,3,CLUSTER_0000,1,LEGITIMATE,0
REF_007394,CUST_59497,CUST_95391,CODE_9497_847,2025-11-27 21:29:54,DEV_6C13A515,DEV_38EF2F80,10.68.193.206,192.168.4.181,1,yahoo.com,1468,271,3,0,81211,4,Chennai,Kolkata,16.14,False,2,52dcb93644f5e9e5,0.135,14,0.332,True,0.095,False,-1,18,CLUSTER_0000,1,LEGITIMATE,0
REF_006957,CUST_47837,CUST_79695,CODE_7837_296,2025-12-04 05:26:07,DEV_DA279602,DEV_B23A5493,192.168.161.29,172.24.44.209,2,protonmail.com,1637,225,0,0,23561,1,Delhi,Jaipur,4.12,False,1,4828c58bc6c14cfa,0.176,81,0.277,True,0.091,False,-1,13,CLUSTER_0000,1,LEGITIMATE,0
REF_007841,CUST_14652,CUST_60722,CODE_4652_824,2026-04-06 02:47:48,DEV_DA65A793,DEV_26C89F14,192.168.18.114,192.168.76.22,2,hotmail.com,1811,101,2,0,16633,5,Mumbai,Hyderabad,26.83,False,1,adf800c09ec56e53,0.155,38,0.425,True,0.131,False,-1,16,CLUSTER_0000,1,LEGITIMATE,0
REF_004230,CUST_43158,CUST_63522,CODE_3158_763,2025-05-11 18:53:43,DEV_A933E546,DEV_8131C241,10.10.239.93,10.26.93.156,2,outlook.com,376,356,1,0,75594,4,Pune,Delhi,15.18,False,2,790a6254cf0330c3,0.219,42,0.236,True,0.082,False,-1,13,CLUSTER_0000,1,LEGITIMATE,0
REF_003919,CUST_27118,CUST_61804,CODE_7118_282,2025-07-11 09:57:09,DEV_96F2A612,DEV_6474F07D,10.64.207.123,10.144.116.72,1,protonmail.com,1812,120,0,0,67406,4,Surat,Chennai,41.08,False,2,e83c901f895450f4,0.048,31,0.042,True,0.065,False,-1,28,CLUSTER_0000,1,LEGITIMATE,0
REF_003299,CUST_13968,CUST_62353,CODE_3968_507,2025-10-07 19:40:59,DEV_370DCCC5,DEV_6504BD6F,192.168.139.17,192.168.42.203,2,protonmail.com,1626,135,0,0,39923,3,Hyderabad,Hyderabad,52.53,False,1,82637e7123187518,0.184,95,0.218,True,0.081,False,-1,24,CLUSTER_0000,1,LEGITIMATE,0
REF_004032,CUST_44073,CUST_63810,CODE_4073_925,2025-10-22 03:19:32,DEV_24FABA83,DEV_03E8248E,172.23.56.212,192.168.187.237,2,protonmail.com,1979,331,0,0,9654,3,Jaipur,Mumbai,2.12,False,2,cec3f930b00a64da,0.182,49,0.273,True,0.011,False,-1,12,CLUSTER_0000,1,LEGITIMATE,0
REF_009889,CUST_14679,CUST_92958,CODE_4679_161,2025-06-04 21:48:43,DEV_FA79575B,DEV_9857B6A8,10.171.87.40,172.18.146.207,2,rediffmail.com,1428,50,1,0,83900,3,Bengaluru,Mumbai,5.37,False,1,a015227bd1b897cb,0.609,102,0.046,True,0.153,False,-1,14,CLUSTER_0000,1,IDENTITY_DOC_REUSE,1
REF_003579,CUST_39807,CUST_77089,CODE_9807_190,2026-01-16 15:22:07,DEV_FDC2F8A6,DEV_2BDBE946,10.190.15.131,192.168.150.202,1,protonmail.com,602,318,3,0,28171,5,Pune,Hyderabad,18.02,False,2,2782b425a1f2e80f,0.299,48,0.4,True,0.043,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_006261,CUST_15610,CUST_74889,CODE_5610_347,2026-04-08 10:00:33,DEV_EA724AA3,DEV_6317214F,192.168.110.23,192.168.254.20,2,yahoo.com,183,303,1,0,84605,4,Kolkata,Jaipur,35.88,False,2,7ce9a00c5cd30759,0.024,15,0.308,True,0.056,False,-1,19,CLUSTER_0000,1,LEGITIMATE,0
REF_000961,CUST_27996,CUST_68398,CODE_7996_550,2026-01-14 16:29:36,DEV_CC9822EF,DEV_60E0ED2D,172.20.222.11,172.31.39.25,1,rediffmail.com,703,291,3,0,76500,5,Delhi,Surat,44.89,False,2,59913240e3ae4b10,0.25,54,0.19,True,0.134,False,-1,17,CLUSTER_0000,1,LEGITIMATE,0
REF_005951,CUST_40465,CUST_76994,CODE_0465_546,2026-03-13 07:52:26,DEV_8AFA278D,DEV_CA7AEF04,10.215.136.36,10.214.12.63,2,protonmail.com,1342,130,0,0,66970,2,Surat,Pune,39.82,False,1,b42dee629d887021,0.125,85,0.116,True,0.006,False,-1,17,CLUSTER_0000,1,LEGITIMATE,0
REF_001531,CUST_42069,CUST_69247,CODE_2069_730,2025-11-21 07:52:17,DEV_BADA8E41,DEV_A9776C49,192.168.250.94,10.206.126.35,1,outlook.com,361,360,0,0,11200,4,Kolkata,Jaipur,56.26,False,1,bc6e553d1f9b8472,0.196,67,0.226,True,0.053,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_001384,CUST_24352,CUST_62368,CODE_4352_751,2025-10-14 09:23:11,DEV_E0BD6A93,DEV_00C3BF63,172.21.28.66,172.17.237.36,1,hotmail.com,1435,130,1,0,55756,2,Chennai,Jaipur,39.86,False,2,b149d0c774fe30b0,0.243,70,0.218,True,0.036,False,-1,12,CLUSTER_0000,1,LEGITIMATE,0
REF_000389,CUST_11399,CUST_93014,CODE_1399_151,2026-02-13 08:29:39,DEV_4BDE85DC,DEV_0BD31314,10.70.98.20,10.186.6.244,2,gmail.com,1528,331,0,0,49453,3,Pune,Mumbai,42.08,False,2,3e47681c259223b9,0.261,13,0.079,True,0.051,False,-1,12,CLUSTER_0000,1,LEGITIMATE,0
REF_004827,CUST_50613,CUST_77184,CODE_0613_799,2026-04-09 19:35:46,DEV_1486B2E4,DEV_0DCCD9A7,192.168.93.42,172.23.230.51,1,gmail.com,775,280,2,0,31114,5,Chennai,Surat,46.51,False,1,91837855b1473a9f,0.075,39,0.489,True,0.095,False,-1,2,CLUSTER_0000,1,LEGITIMATE,0
REF_004374,CUST_19738,CUST_66514,CODE_9738_557,2025-05-31 07:09:04,DEV_72C9853B,DEV_8C1A71C9,10.24.121.197,192.168.99.219,1,gmail.com,1044,356,1,0,82458,2,Jaipur,Kolkata,49.87,False,2,e1a2836ef7ca5ec3,0.099,92,0.074,True,0.073,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_005854,CUST_20144,CUST_60355,CODE_0144_294,2025-07-22 22:13:55,DEV_5BC022F1,DEV_190F6AD7,192.168.43.106,192.168.172.150,1,hotmail.com,1481,191,3,0,19428,2,Hyderabad,Mumbai,45.98,False,1,f32a1a614137a218,0.288,81,0.353,True,0.084,False,-1,20,CLUSTER_0000,1,LEGITIMATE,0
REF_000260,CUST_18364,CUST_64506,CODE_8364_737,2026-02-13 13:26:41,DEV_B1BFEDA3,DEV_30768ADC,10.247.103.12,172.25.181.7,2,protonmail.com,195,103,3,0,15584,4,Jaipur,Bengaluru,49.47,False,1,71d680da8247dd0d,0.158,84,0.44,True,0.086,False,-1,6,CLUSTER_0000,1,LEGITIMATE,0
REF_000347,CUST_35302,CUST_67034,CODE_5302_779,2025-11-12 20:06:39,DEV_32078FB6,DEV_3CCC00C7,172.17.90.249,172.25.90.58,1,outlook.com,1090,51,2,0,25458,3,Bengaluru,Delhi,28.07,False,2,b7218baf47df1d12,0.083,32,0.179,True,0.135,False,-1,19,CLUSTER_0000,1,LEGITIMATE,0
REF_008438,CUST_18586,CUST_67340,CODE_8586_394,2025-06-27 07:45:18,DEV_3AB6CC45,DEV_3AB6CC45,10.240.47.51,192.168.169.50,2,protonmail.com,1014,191,3,0,79995,2,Ahmedabad,Pune,6.86,False,2,33b80af7c1d1d55d,0.342,111,0.204,True,0.199,False,-1,5,CLUSTER_0000,1,SELF_REFERRAL,1
REF_001594,CUST_40898,CUST_94624,CODE_0898_125,2025-08-01 07:28:12,DEV_06421661,DEV_169218E6,192.168.13.164,172.26.102.207,1,outlook.com,1216,339,3,0,86173,3,Surat,Delhi,52.3,False,2,b57e90931d818261,0.155,41,0.282,True,0.018,False,-1,26,CLUSTER_0000,1,LEGITIMATE,0
REF_004966,CUST_40490,CUST_93823,CODE_0490_394,2025-09-27 16:48:56,DEV_1F5BC27B,DEV_8550E0A1,172.24.200.77,172.24.150.138,2,rediffmail.com,580,365,3,0,64382,1,Jaipur,Pune,35.12,False,1,2125dbc42479b096,0.066,80,0.342,True,0.115,False,-1,21,CLUSTER_0000,1,LEGITIMATE,0
REF_002904,CUST_54019,CUST_82425,CODE_4019_765,2025-12-13 00:19:36,DEV_4FA8007E,DEV_B093169A,192.168.175.142,10.162.203.62,1,gmail.com,1335,183,3,0,73476,1,Pune,Jaipur,39.68,False,2,aeaf58cd27ecfafe,0.186,61,0.35,True,0.061,False,-1,9,CLUSTER_0000,1,LEGITIMATE,0
REF_003694,CUST_16989,CUST_76922,CODE_6989_342,2025-05-10 10:55:28,DEV_D2B7348F,DEV_E45D1AD8,192.168.15.129,172.24.40.123,2,icloud.com,418,204,1,0,60740,3,Kolkata,Surat,29.93,False,1,0c74d7411e79a5f0,0.106,45,0.469,True,0.072,False,-1,18,CLUSTER_0000,1,LEGITIMATE,0
REF_000533,CUST_21140,CUST_87548,CODE_1140_279,2025-10-29 10:01:13,DEV_A8AAFFBE,DEV_57B4B99B,172.18.92.42,192.168.19.225,2,gmail.com,1391,329,2,0,66582,3,Delhi,Delhi,9.44,False,1,1cfc839415548a61,0.286,66,0.086,True,0.047,False,-1,16,CLUSTER_0000,1,LEGITIMATE,0
REF_001316,CUST_20732,CUST_80637,CODE_0732_418,2025-09-17 21:23:51,DEV_48E2B671,DEV_E4DD0A27,172.19.187.207,192.168.152.136,2,icloud.com,397,193,0,0,46122,3,Delhi,Hyderabad,18.34,False,2,70da5c0507149c87,0.131,25,0.466,True,0.084,False,-1,22,CLUSTER_0000,1,LEGITIMATE,0
REF_001331,CUST_56450,CUST_88866,CODE_6450_546,2025-07-30 05:42:45,DEV_96491C63,DEV_C599A887,172.23.241.46,10.76.132.236,2,protonmail.com,448,318,2,0,80849,4,Mumbai,Surat,51.35,False,2,8e109c41a20238b1,0.057,44,0.37,True,0.072,False,-1,27,CLUSTER_0000,1,LEGITIMATE,0
REF_007725,CUST_27397,CUST_80909,CODE_7397_139,2025-09-22 09:38:29,DEV_7F46AD19,DEV_30A51502,10.64.167.180,192.168.142.84,1,protonmail.com,617,153,3,0,63632,1,Delhi,Ahmedabad,25.21,False,1,c9a6a790c68939b6,0.11,69,0.264,True,0.003,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_009712,CUST_37493,CUST_79716,CODE_7493_325,2025-08-21 04:49:52,DEV_78355029,DEV_7007E6A6,66.232.159.205,192.42.169.159,2,gmail.com,355,240,1,0,29358,1,Mumbai,Delhi,1652.32,True,2,c77e407613694df6,0.274,57,0.137,True,0.062,False,-1,11,CLUSTER_0000,1,GEO_VELOCITY,1
REF_005666,CUST_47815,CUST_86924,CODE_7815_744,2025-05-26 06:23:17,DEV_82C9C610,DEV_4BCF4EDF,10.219.203.38,10.128.168.9,2,gmail.com,1341,104,2,0,30159,5,Mumbai,Bengaluru,28.5,False,2,bd9eed2cd72c280d,0.077,75,0.131,True,0.135,False,-1,2,CLUSTER_0000,1,LEGITIMATE,0
REF_009512,CUST_47837,CUST_89482,CODE_7837_296,2025-09-08 04:58:24,DEV_DA279602,DEV_CD936675,192.168.161.29,192.168.29.205,1,maildrop.cc,1178,5,0,1,40375,1,Delhi,Surat,21.83,False,1,1607c29c6377b9a2,0.92,169,0.451,True,0.047,False,-1,27,CLUSTER_0000,1,SYNTHETIC_IDENTITY,1
REF_009812,CUST_57169,CUST_77111,CODE_7169_407,2026-01-26 16:46:12,DEV_2C569A0A,DEV_E95C7132,10.38.110.231,192.168.201.37,2,hotmail.com,1278,12,3,1,11864,4,Jaipur,Hyderabad,20.43,False,5,787004e4b2db74fb,0.26,101,0.089,True,0.195,False,-1,5,CLUSTER_0000,1,ADDRESS_COLLISION,1
REF_004901,CUST_27589,CUST_68287,CODE_7589_430,2026-02-16 15:32:46,DEV_E9BC0D31,DEV_BD356230,192.168.229.132,10.194.197.231,2,hotmail.com,1091,91,3,0,25761,3,Chennai,Hyderabad,33.42,False,2,ce435d4e50a6247e,0.205,88,0.049,True,0.111,False,-1,10,CLUSTER_0000,1,LEGITIMATE,0
